Date,Temperature,W_speed,W_direction,Humidity,Tianjin,Weihai,Seoul
20180809,28.8,1.5,290,76.3,36,41,25
20180810,30.7,1.4,340,60.9,56,53,16
20180811,31,1.5,110,55.8,55,81,11
20180812,30.6,1.5,160,61.3,54,44,15
20180813,30.5,1.4,50,68.6,51,48,31
20180814,31.7,1.3,290,58.3,12,42,26
20180815,31.7,1.2,70,59.5,23,43,32
20180816,29.9,1.7,90,51,40,72,12
20180817,27.2,1.8,110,39.8,47,50,14
20180818,26.7,1.4,110,44.6,51,39,18
20180819,28.2,1.2,20,50.6,21,35,23
20180820,29.1,2,140,55.6,31,30,36
20180821,26.6,2.5,290,71.4,34,39,24
20180822,30.7,1.1,110,54.1,44,42,24
20180823,29.4,1.7,70,59.1,53,38,12
20180824,24.4,2.5,290,86.3,46,423,8
20180825,25.2,2.6,200,68,51,30,23
20180826,23.2,1.2,50,70,64,37,18
20180827,22.7,0.8,70,91,49,42,12
20180828,23.7,0.9,90,92.4,51,40,14
20180829,25.2,2.4,200,86,37,38,14
20180830,25.3,1.8,290,80.9,36,28,31
20180831,25.6,1.6,290,67.4,38,65,24
20180901,25.5,1.3,70,59.4,37,28,18
20180902,25.1,1.5,90,55.8,37,40,14
20180903,23.3,1,70,85.3,13,83,17
20180904,23.2,2.2,290,69.4,29,57,16
20180905,24,2.5,270,63.5,53,50,28
20180906,24.1,2,200,69.9,59,98,35
20180907,22,2.5,290,54.6,30,31,30
20180908,21.7,1.7,290,48.8,29,30,24
20180909,22.2,1.2,70,49,38,34,22
20180910,22.9,1.6,90,49.5,57,29,12
20180911,21.6,1.5,70,48.1,51,28,13
20180912,22.8,1.4,70,52,61,30,16
20180913,23.5,1.2,70,63.5,70,33,20
20180914,23.5,1.3,70,66.9,70,45,19
20180915,23.3,1,70,76,43,57,14
20180916,22.2,1.7,270,83.6,36,34,36
20180917,22.3,1.9,290,64.3,60,36,28
20180918,22,1.2,290,59.8,57,51,36
20180919,22.1,1,50,59.1,62,42,45
20180920,19,1.8,90,82.4,40,28,17
20180921,19.4,1.3,90,85.8,48,47,10
20180922,20.8,1.8,270,62.3,47,58,32
20180923,19.4,1.6,270,52.9,34,79,30
20180924,17.6,2.1,320,48.3,26,32,15
20180925,17.8,1.1,20,48,29,29,14
20180926,19.4,1.7,90,47.9,48,68,9
20180927,18.9,1.3,70,47.6,54,71,9
20180928,17.5,1.2,70,58.1,52,27,16
20180929,20.2,1,70,55.5,32,46,15
20180930,17.6,2.3,270,52.5,30,39,20
20181001,15.4,2.9,270,55.1,30,20,16
20181002,15.9,1.6,290,61.4,27,38,26
20181003,17.3,1.3,290,58,48,52,26
20181004,19.3,1.3,70,56.5,60,39,21
20181005,16.9,1.7,70,84.1,60,78,10
20181006,18,2.2,90,84,43,52,7
20181007,16.4,1.7,290,53.5,47,33,26
20181008,14.8,1.1,20,47,52,45,23
20181009,15.3,1.1,70,52.5,30,71,26
20181010,12,2.5,290,61,30,16,22
20181011,9.7,2.1,320,51,27,20,18
20181012,10.9,1.3,290,54,64,73,26
20181013,12.5,1,50,54,85,32,32
20181014,13.2,1.5,290,60,78,58,36
20181015,15.2,1.4,320,69.9,81,67,56
20181016,14.5,1.3,290,55.9,45,55,46
20181017,12.4,1.3,290,53.3,50,38,40
20181018,12.7,1.1,50,59.5,53,78,19
20181019,13.1,1.4,270,54.3,59,84,22
20181020,13.4,1.2,270,53.9,69,51,40
20181021,13.4,1.1,270,49.5,82,54,38
20181022,14,1,20,50,81,32,48
20181023,12.2,1.1,50,75.1,44,126,52
20181024,12.5,1.3,290,66,91,56,43
20181025,13.8,0.9,50,55.5,95,96,40
20181026,12.2,1.6,270,74.1,47,94,34
20181027,8.7,3.2,270,49.6,38,35,28
20181028,8.3,1.5,70,77.1,41,51,15
20181029,7.2,2,290,57.3,29,19,17
20181030,6.1,1.6,270,51.3,49,24,23
20181031,7.4,1.6,290,55.4,51,26,22
20181101,8.4,1.3,290,53.4,67,41,38
20181102,10.6,1.1,20,54.9,77,94,44
20181103,11.2,1.3,20,56,89,40,52
20181104,11.6,1.3,270,55,103,26,42
20181105,11.9,1.1,270,65.5,39,50,60
20181106,12.2,0.9,270,70.5,36,29,96
20181107,12.8,1.1,70,79.5,56,30,70
20181108,11.8,1.8,90,93.8,61,31,12
20181109,12.1,3.1,270,69,50,104,40
20181110,11.9,1.4,290,69.1,49,78,73
20181111,8.1,1.1,50,67.6,46,49,69
20181112,8.1,1.2,320,52.3,69,58,32
20181113,8.8,1.1,290,51.6,77,115,42
20181114,9.8,1.1,320,55.5,47,82,36
20181115,9.7,1,20,55.4,33,77,52
20181116,8.8,1.7,290,65.1,20,70,60
20181117,4.9,1.4,290,50.8,54,37,35
20181118,6.1,1.1,270,48.8,78,61,39
20181119,6.5,1.4,20,50.4,84,61,59
20181120,6.5,1.8,200,39.9,74,58,45
20181121,5.8,1.2,340,57.1,42,41,36
20181122,2.3,2.4,270,35,60,35,22
20181123,1.9,1.4,290,29.6,82,48,24
20181124,2.6,1.8,70,71.1,80,47,26
20181125,4.8,1,20,77.8,117,77,51
20181126,6.3,1,20,70.1,168,59,66
20181127,7.1,1.5,70,65,228,286,104
20181128,5,1.6,290,27.1,116,179,94
20181129,3.5,1.3,290,41.4,72,67,68
20181130,2.7,1.4,270,46.1,94,223,56
20181201,5.5,1,20,42.3,129,100,48
20181202,8.2,1.3,90,50.1,92,68,48
20181203,11.5,1.4,90,87.4,201,86,45
20181204,6.7,2.7,290,74.9,69,56,35
20181205,0,1.5,290,39.5,69,43,30
20181206,2.4,2.3,270,50.5,41,41,38
20181207,-7.3,3.8,290,37.1,29,24,24
20181208,-8.3,2.6,340,37.1,40,25,24
20181209,-7.2,1.5,290,27,59,39,22
20181210,-2.5,0.9,50,33.3,63,46,38
20181211,0.2,1.2,20,44.8,56,39,46
20181212,-1.9,2.2,290,39,80,48,48
20181213,-2.2,2,320,57.4,47,45,42
20181214,-4.4,1.7,290,44.3,53,73,35
20181215,-2.4,1,20,46.8,102,32,66
20181216,0,0.9,50,63.8,176,82,64
20181217,1.6,1.8,290,60.1,53,74,74
20181218,2.6,1.4,230,56.3,65,72,52
20181219,4,1.4,290,53.4,65,85,54
20181220,3.4,0.9,20,45.5,72,65,64
20181221,5.6,1.1,70,40.1,77,72,80
20181222,6.9,1.5,290,48.9,74,91,88
20181223,2.4,2.9,290,43,49,86,54
20181224,-2.3,1.6,290,35.9,67,42,24
20181225,0.6,1.2,50,53.4,67,113,38
20181226,-1.5,2.8,290,40.8,50,38,51
20181227,-10.1,3.5,290,28.3,49,29,28
20181228,-10.5,2.5,290,33,45,33,36
20181229,-7.6,2.9,290,29,44,28,38
20181230,-6.8,1.2,290,35.9,42,24,36
20181231,-5.4,1.2,290,39.6,48,44,28
20190101,-5,2.1,290,49.5,61,44,40
20190102,-4.9,1.7,270,42.8,71,65,38
20190103,-3.5,1.4,290,38.8,90,71,40
20190104,-1.1,1.2,20,55.5,40,123,68
20190105,-2.8,2.2,290,40.3,31,37,67
20190106,-2.8,1.2,290,35,57,33,50
20190107,-1.9,1.4,290,46.4,55,69,60
20190108,-3.5,2.6,290,31,29,48,45
20190109,-4.7,1.3,50,28.8,49,43,52
20190110,-0.6,1.3,290,48.8,96,79,60
20190111,2.4,1,20,58.8,141,114,77
20190112,2.8,1.3,290,47.6,150,114,96
20190113,1.2,1.4,270,54.3,179,138,110
20190114,1.4,0.9,290,68.6,170,134,150
20190115,-1.7,2.7,290,58.8,46,65,121
20190116,-5.2,2.3,270,45.9,75,50,46
20190117,-0.3,1.7,290,45.8,97,87,44
20190118,0.6,1.3,290,44,101,97,60
20190119,3.6,1.2,50,59.8,62,88,96
20190120,-1.4,3.2,290,38.5,35,35,68
20190121,-1.2,1.6,270,57.8,73,68,44
20190122,1.7,1.7,20,62,85,89,63
20190123,2,2.3,270,48.9,53,74,74
20190124,0.1,1.7,270,34.9,61,47,44
20190125,-1.2,2.6,290,27.6,42,52,48
20190126,-2.5,2.4,320,30.9,39,37,46
20190127,-0.1,1.7,230,52.5,84,54,41
20190128,1.2,3.1,290,40.4,42,66,70
20190129,-0.2,1.5,290,35.5,90,47,66
20190130,1.8,1.5,290,54.6,85,80,62
20190131,-2,2.9,290,29,36,45,66
20190201,-2.1,1.7,270,47.6,89,71,40
20190202,1.4,1,70,60,95,71,58
20190203,3.3,1.7,90,92.9,110,69,44
20190204,-0.6,2.1,290,40.4,118,77,70
20190205,2.8,1,50,37.1,148,90,72
20190206,5.1,1.3,20,54.9,57,90,82
20190207,-2.1,3.5,290,45.5,31,45,58
20190208,-6.1,2.3,290,31.5,36,29,34
20190209,-5.4,2.7,320,30,26,31,38
20190210,-5,1.7,290,31.3,43,24,46
20190211,-3,2.3,270,34.9,84,58,43
20190212,-0.6,1.9,290,35.5,55,62,62
20190213,-2.1,2.4,290,26.6,50,37,43
20190214,-0.5,1.4,250,24.3,27,39,56
20190215,-0.8,1.9,290,72.8,28,47,46
20190216,-2.7,2.6,320,59,17,30,65
20190217,-1.8,1.9,270,47.4,21,42,42
20190218,0.9,1.3,290,43.5,73,55,48
20190219,1.4,1.4,70,80.8,70,52,50
20190220,1.7,2.1,270,67.8,95,106,61
20190221,2.4,1.5,270,59.4,143,114,80
20190222,4,1.5,200,56.1,197,90,78
20190223,6.8,1.1,20,41,69,90,65
20190224,6.3,1.8,290,45,117,79,72
20190225,4.7,2.3,290,55.8,53,74,84
20190226,5.2,1.6,270,32.8,49,56,56
20190227,7.8,1.6,290,31.3,65,97,72
20190228,6.6,2,290,39.5,114,161,84
20190301,6.6,2.1,290,42.3,95,134,110
20190302,7.8,1.1,290,37.6,95,122,111
20190303,9.4,1.5,20,36.4,97,111,105
20190304,9.9,1.9,270,46.1,103,119,122
20190305,8.4,2,250,66.3,65,114,164
20190306,8.4,2,290,55,43,95,126
20190307,7,2.2,270,51.1,53,48,56
20190308,6.1,1.9,290,39.4,63,61,51
20190309,7.2,1.3,290,31.8,69,44,50
20190310,10.1,1.2,50,26.4,68,46,54
20190311,6.6,1.8,230,61,39,65,73
20190312,3.9,2.7,270,55.1,26,60,78
20190313,3.5,3.3,270,38.5,34,57,40
20190314,5,1.9,200,45.3,50,76,48
20190315,5.5,1.6,270,72.8,35,65,54
20190316,4.3,1.8,290,69.9,58,57,44
20190317,6.3,2,290,55.4,64,63,40
20190318,7.1,1.4,270,43.8,85,57,44
20190319,10,1.4,20,52,70,65,68
20190320,10.3,1.4,90,79,68,36,94
20190321,7.1,2.9,270,77.4,32,40,36
20190322,3.3,2.8,290,40.9,31,33,36
20190323,3.3,2.4,320,46.9,32,46,26
20190324,4.3,2.3,230,45.4,59,47,27
20190325,7.3,2,230,56.1,66,85,46
20190326,11.4,2,270,51.1,88,105,57
20190327,11.6,3,200,66.4,84,94,83
20190328,9.4,2.6,270,49.9,37,46,75
20190329,9.2,2.1,320,33.1,58,33,39
20190330,5.2,2.9,270,72,39,55,38
20190331,4.4,3.2,290,46,34,37,41
20190401,5.5,2.5,270,39.8,41,39,26
20190402,6.7,2.2,290,36.9,48,41,32
20190403,7.6,2.3,290,36.1,52,48,40
20190404,9.2,2.5,270,43,113,64,36
20190405,11.4,2.9,230,41,317,214,62
20190406,9.3,1.1,50,39.9,77,96,56
20190407,12.6,1.7,290,43.1,68,68,38
20190408,11.6,2.5,290,25.6,48,45,38
20190409,9.2,2.4,70,49.1,35,32,33
20190410,7.1,1.8,90,78.4,36,42,8
20190411,9.5,1.9,290,58,48,54,29
20190412,11.4,2.2,290,48.5,56,76,54
20190413,11.8,1.8,270,34,79,75,52
20190414,9.6,2.2,270,45.5,54,95,40
20190415,11.6,1.8,270,30.9,66,70,50
20190416,14.9,1.6,290,26.3,67,63,49
20190417,15.3,1.9,270,37.5,89,63,40
20190418,12.6,2,270,74.4,165,92,44
20190419,13.8,1.6,70,57.5,51,63,50
20190420,14.3,1.9,290,66.9,55,59,45
20190421,14.8,1.9,290,77.8,86,44,34
20190422,19.3,1.4,270,50.6,77,49,80
20190423,20.4,1.3,270,52,61,33,78
20190424,19.5,1.6,290,70.4,52,65,58
20190425,13.2,2,70,75.9,24,82,38
20190426,8.4,1.5,20,82.1,36,47,13
20190427,11.6,1.7,290,52.6,40,60,18
20190428,12.9,1.6,290,48.8,41,34,20
20190429,13,0.9,50,52.9,66,45,22
20190430,15.5,1.6,270,52.8,72,78,37
20190501,16.4,2.3,270,48.9,41,162,50
20190502,17.1,2.3,290,28.5,53,87,48
20190503,17.9,1.6,290,37.5,63,66,59
20190504,19.5,1.7,290,40.4,66,64,82
20190505,19.2,2.2,270,35.8,65,82,72
20190506,14.5,3.1,290,27.1,42,75,37
20190507,15,2.3,250,33.4,51,54,50
20190508,15.6,2.3,200,48.3,70,78,52
20190509,16.6,2.2,270,43.3,78,75,50
20190510,17.8,1.9,270,48,67,75,62
20190511,20.3,1.8,290,39,63,55,62
20190512,21.6,1.5,270,36,277,54,57
20190513,18.7,1.6,290,43.4,63,67,58
20190514,19.6,1.6,270,44.5,106,72,43
20190515,20.7,1.7,290,48.1,106,49,64
20190516,23.5,1.5,270,43.8,74,42,63
20190517,23.6,1.2,70,44.9,65,42,56
20190518,22.8,2.1,110,46.8,31,41,31
20190519,19.4,1.2,70,93,57,31,18
20190520,16.4,3.4,270,63.6,49,79,32
20190521,17.2,2.9,200,52,41,57,49
20190522,19.5,2.4,230,46,52,66,53
20190523,22.1,1.7,270,45,79,73,68
20190524,24.2,1.7,290,46.4,67,92,72
20190525,23.4,1.6,200,45.6,70,67,70
20190526,24.5,1.8,270,39,64,41,40
20190527,17.8,2.4,140,80.9,16,24,24
20190528,18.1,2.6,270,45.9,42,44,21
20190529,20.3,2,290,48.4,67,55,44
20190530,19.6,2.4,200,48,48,54,44
20190531,19.1,2.8,290,49.6,33,47,24
20190601,18.9,1.9,270,60.5,59,71,35
20190602,21.1,1.7,290,42.1,72,55,35
20190603,23.1,1.8,160,42.9,62,53,37
20190604,22.6,2.2,290,56.4,59,46,31
20190605,23,1.8,270,63.8,69,47,47
20190606,21.2,1.2,90,75.9,63,25,50
20190607,20,1.9,50,77.3,52,24,16
20190608,21.9,1.4,50,57.5,55,38,26
20190609,21.6,1.8,290,66.1,38,32,38
20190610,18.4,1.6,70,70.3,48,23,14
20190611,20.5,1.4,50,51.1,39,29,17
20190612,21.5,1.8,290,57.1,67,35,28
20190613,23,1.7,290,51.9,60,35,29
20190614,23,1.8,290,54.8,66,33,30
20190615,21.9,2.4,290,61.5,42,44,32
20190616,22,1.6,50,55.4,23,37,16
20190617,21.7,2.3,290,59.1,49,46,24
20190618,20.8,1.5,250,78.6,66,49,34
20190619,21.4,1.9,270,77.8,51,28,32
20190620,22.7,1.9,270,70.6,72,30,26
20190621,22.1,1.7,290,72.9,46,41,26
20190622,24.2,1.5,70,42.3,34,44,10
20190623,25,1.8,50,40.4,49,42,11
20190624,25.2,2,270,46.9,57,44,20
20190625,25.6,1.6,290,49.1,66,41,32
20190626,25.5,1.3,50,52.6,55,38,29
20190627,25.5,1.4,50,70.5,56,44,19
20190628,24.7,1.7,290,67.3,52,38,38
20190629,23.1,1.2,50,72,42,38,26
20190630,23.9,2.3,200,73.5,33,48,32
20190701,23.9,2.3,270,64.4,38,38,32
20190702,24.4,2.3,270,63.5,51,35,30
20190703,24.1,1.7,290,64.6,43,38,34
20190704,25.4,1.9,290,59.6,54,50,29
20190705,27.6,1.5,20,42.1,62,58,30
20190706,29.7,1.7,90,40.9,30,43,25
20190707,26.7,2.2,90,43.3,37,39,15
20190708,25.1,2,70,46.6,52,41,12
20190709,25,1.8,90,46.4,58,36,10
20190710,22.7,2,70,64.1,39,25,10
20190711,21.9,1.3,50,76.9,31,25,8
20190712,23.6,2,290,65.5,49,49,16
20190713,24.9,1.7,290,67.3,56,71,34
20190714,25.9,1.6,290,64.6,40,67,42
20190715,23.8,1.1,50,80,39,59,37
20190716,24.7,1.3,50,79,40,63,34
20190717,25.6,1.2,270,73.9,62,42,60
20190718,26.9,1.2,290,65,72,31,64
20190719,28.6,1.5,90,61.3,31,42,35
20190720,28,2.1,90,66.9,35,42,10
20190721,25.1,2.2,230,87.1,52,47,18
20190722,26.7,2.2,200,74.6,57,51,44
20190723,28.1,1.7,230,70.8,35,30,24
20190724,26.5,1.6,200,82.3,45,29,24
20190725,26.3,1.2,200,90.1,54,45,26
20190726,25.1,1.7,200,95.3,68,36,19
20190727,28.4,1.3,140,76.6,59,33,21
20190728,26.1,2.2,200,88.3,52,26,13
20190729,27.5,2.6,200,74.5,30,34,14
20190730,28.1,3.4,200,75.3,31,39,20
20190731,25.8,2.2,200,91.1,49,41,18
20190801,26.3,1.7,270,86.4,50,41,14
20190802,28.4,1.2,270,74.6,41,29,20
20190803,29.4,1.3,50,69,29,29,20
20190804,28.3,1.2,50,75.9,35,32,30
20190805,30.5,1.1,340,65.5,44,36,38
20190806,31.6,1.5,70,51.4,48,35,26
20190807,26.9,1.2,290,78.1,45,47,21
20190808,28.9,1.6,290,71.4,44,35,40
20190809,29.8,1.3,290,69,31,30,24
20190810,31.5,1.5,90,57.9,18,28,24
20190811,30.4,2.5,90,53.6,16,21,19
20190812,26.6,1.3,70,91.8,10,10,18
20190813,29.2,1.5,270,76.9,15,25,26
20190814,30.4,1.5,70,63.9,37,23,18
20190815,25.9,1.3,50,82,49,17,9
20190816,25.9,2.2,270,74.5,27,35,18
20190817,25.9,2.5,270,69.5,30,36,30
20190818,25.6,1.7,270,66.5,51,39,23
20190819,26.3,1.1,50,60.6,57,37,23
20190820,28.2,1.5,70,56.3,50,40,28
20190821,27,1.2,50,67.3,38,36,34
20190822,26.9,1.7,270,66.5,47,54,40
20190823,26.2,2.1,270,58.4,42,45,32
20190824,24.1,1.5,270,60.9,48,31,22
20190825,25,1.5,50,66.6,45,37,18
20190826,26.4,1.2,50,63.8,58,27,24
20190827,25.7,1,290,71.1,43,33,26
20190828,26.1,1.9,270,66.2,43,59,26
20190829,23.4,2.2,160,77.1,22,35,25
20190830,22.6,2.4,200,66.3,27,26,16
20190831,23.5,1.9,230,65,45,24,18
20190901,23.7,1.4,340,64,50,26,18
20190902,24.4,1.6,320,56.6,60,31,25
20190903,24.1,2.3,360,67.6,62,36,24
20190904,22.8,2.5,360,89,48,24,9
20190905,23,2,360,91.4,53,33,7
20190906,25.3,2.1,360,79.8,69,34,16
20190907,25.7,6,360,72.9,69,25,12
20190908,24.7,1.9,160,76.9,69,62,36
20190909,25.1,1.7,340,74.3,72,56,38
20190910,23.8,2.4,360,93.4,38,43,16
20190911,24.3,3.1,360,71.4,35,31,12
20190912,21,2.6,360,72.3,41,35,19
20190913,23.3,1.7,360,60.4,44,33,16
20190914,22.4,1.2,320,80,46,23,20
20190915,24.2,1.7,340,70.4,52,26,15
20190916,24.5,2.1,360,53,40,49,11
20190917,23.5,2.1,360,41.6,50,37,16
20190918,21,3.1,230,46,45,45,25
20190919,19.5,1.9,270,46.5,40,30,20
20190920,19.6,2.1,360,52.8,71,45,20
20190921,19.6,2,360,60.3,79,40,16
20190922,18.6,3.8,360,63.4,64,40,7
20190923,20,2.2,290,51.1,72,41,16
20190924,19.8,1.8,230,61.3,61,54,24
20190925,20.9,1.4,340,64.4,46,55,34
20190926,22.9,1.9,340,59.3,54,35,30
20190927,22.9,1.9,360,57.5,60,43,22
20190928,23.7,1.7,230,58.9,68,47,30
20190929,22.6,1.7,230,60.6,75,66,40
20190930,22.4,1.6,230,61,66,74,54
20191001,23.1,1.8,320,67.1,59,64,46
20191002,21.6,3,360,88,62,49,24
20191003,22.4,2.8,340,73.4,76,56,10
20191004,22.4,2.1,360,71.5,30,61,30
20191005,18.7,2.9,360,72.6,24,37,39
20191006,18.1,2.9,360,53.4,37,31,12
20191007,14.8,1.8,360,92,54,43,12
20191008,14.7,2.6,250,58.8,37,42,25
20191009,13.6,1.7,230,48.3,58,36,26
20191010,15.2,1.3,320,60.9,33,42,30
20191011,18.8,1.9,360,60,54,45,34
20191012,17.9,3.5,360,49.3,49,52,25
20191013,17.2,1.9,360,52.6,40,66,20
20191014,14.4,2.5,250,56.9,28,35,34
20191015,14.5,1.6,360,55.6,50,21,26
20191016,14.6,1.6,230,58.3,54,46,30
20191017,15.4,1.7,360,56,47,60,29
20191018,17,2.4,360,58.3,63,54,18
20191019,17,1.8,230,63.8,92,71,21
20191020,16.5,1.3,320,70.3,101,74,38
20191021,17.1,1,320,61,65,68,42
20191022,18.1,1.6,70,56.1,65,106,38
20191023,17,2.4,70,57.3,86,85,22
20191024,18.3,2.7,70,47.6,13,64,26
20191025,16.7,2.4,70,58,19,33,22
20191026,10,2.5,270,60,53,22,23
20191027,11,1.6,290,59,76,51,25
20191028,12.9,2.5,200,65.9,105,114,32
20191029,12.5,2.3,270,61,62,42,64
20191030,11.2,1.6,270,60.3,129,91,26
20191031,14.8,2.3,230,73.8,83,157,60
20191101,14.9,1.8,290,57.9,55,64,82
20191102,13.6,1.5,290,57.3,48,53,66
20191103,14.7,2.1,70,57.8,60,61,49
20191104,13.8,2.1,70,57.8,65,38,14
20191105,12.4,1.6,20,65.1,51,68,34
20191106,11,1.8,290,63.6,48,46,50
20191107,9.2,2.7,320,42.8,41,44,48
20191108,6.8,1.9,290,31.4,66,39,45
20191109,9.5,1.6,290,41.4,100,77,42
20191110,10,2.1,70,59.6,71,59,40
20191111,11.2,2.4,290,71.6,46,41,25
20191112,9.3,1.4,20,63.6,72,46,38
20191113,7.2,2.8,50,72.3,55,50,35
20191114,1.3,2.9,290,30.6,63,44,20
20191115,5.6,2,70,87.4,61,55,25
20191116,6.8,1.6,50,81.3,46,32,38
20191117,8.3,3.1,70,79.4,120,27,29
20191118,4.6,3.9,270,59.8,70,82,62
20191119,0.2,2.8,290,48,54,51,30
20191120,0.5,1.8,290,35.5,98,49,24
20191121,4.2,1.9,50,37.4,108,50,40
20191122,9.7,2.1,70,34.1,101,38,46
20191123,12.1,1.8,70,52,101,38,33
20191124,9.8,2.2,50,74.6,32,33,33
20191125,1.9,2.7,290,62.1,25,26,29
20191126,6.6,2,290,64,54,36,28
20191127,3.1,2.7,320,50.8,50,40,42
20191128,3.5,2,290,52.4,39,22,42
20191129,1.5,2,290,42.8,57,24,47
20191130,4.1,1.7,70,42.6,68,57,47
20191201,4.6,1.6,50,79.4,25,59,46
20191202,-0.1,3.1,290,48,28,30,24
20191203,0.5,1.6,20,61.3,59,55,32
20191204,2,1.8,290,41.6,49,62,32
20191205,-4.4,3.2,320,31.9,43,26,26
20191206,-5.9,1.7,290,34.5,46,29,34
20191207,-2.4,1.7,50,65,93,66,54
20191208,-0.9,1.4,70,65.1,100,77,60
20191209,3.2,2.5,70,56.8,124,116,70
20191210,8.1,1.2,50,82.3,102,130,102
20191211,6.3,3.4,270,62,26,70,74
20191212,-0.7,1.8,290,45.4,29,33,22
20191213,2.1,2,50,53.6,51,50,28
20191214,2.7,2.3,290,58.3,31,29,44
20191215,5.3,2,90,52.5,48,37,40
20191216,7.8,1.9,70,58.9,66,34,40
20191217,7.7,2.3,290,81.4,18,34,34
20191218,0.8,2.5,270,64.6,24,19,42
20191219,-0.8,2.4,290,47.8,25,39,30
20191220,-1.1,2.3,340,45.3,32,30,32
20191221,-1.2,1.7,50,68.1,66,80,41
20191222,4.1,1.7,70,63.4,92,88,64
20191223,3.4,2,320,80.4,64,45,58
20191224,0.8,1.4,50,67.9,47,38,74
20191225,2,1,50,60.8,56,59,56
20191226,2,2.4,290,59,51,45,51
20191227,-1.7,2.1,340,45.4,72,61,38
20191228,1.1,2,70,47.6,86,73,48
20191229,3.8,2.9,70,52.5,84,66,48
20191230,2.7,2.9,320,70.3,58,57,43
20191231,-7.9,3.1,290,39.3,55,57,31
20200101,-2.2,0.6,50,64.4,63,57,38
20200102,1,1.2,50,65.4,74,76,64
20200103,-0.1,1.7,290,56.9,104,101,71
20200104,1.2,1.9,50,50.8,112,100,60
20200105,1.3,1.1,50,45.6,54,71,59
20200106,3.1,3.1,70,65.4,60,19,44
20200107,6.3,4,70,95,16,32,10
20200108,2.4,3.3,270,86.1,22,40,30
20200109,-1.2,2.3,290,65.3,79,30,53
20200110,-0.6,1.5,290,62.9,59,71,67
20200111,-0.1,1.9,290,60.9,36,59,58
20200112,-1,2.4,290,61.5,34,30,50
20200113,-2.9,2.3,290,51,21,51,28
20200114,-2.3,1.6,290,45.3,35,29,34
20200115,-2.7,1.9,270,44.8,91,45,41
20200116,-1.7,1.6,320,43,135,63,44
20200117,-0.6,1.5,290,43.9,127,36,62
20200118,0.3,1.8,270,48.1,183,123,64
20200119,1.9,2.2,270,62.8,58,98,66
20200120,0.7,2.5,270,46.8,24,53,55
20200121,-0.4,1.4,320,36.9,49,32,48
20200122,3,1.7,50,36,92,27,50
20200123,4.6,2,290,49.3,79,65,66
20200124,2.8,1.7,290,63,80,30,74
20200125,4.3,1.5,290,63.1,84,53,55
20200126,5.5,2.7,70,56.3,130,58,29
20200127,5.9,4.6,70,48.1,109,27,10
20200128,6.8,2.6,50,49.4,136,29,12
20200129,6,2.1,70,46.4,68,64,16
20200130,5.2,1.8,70,47,31,58,18
20200131,3.9,2.3,270,59.6,69,41,32
20200201,2.6,1.7,290,66.6,32,57,74
20200202,1.5,1.8,290,52.3,20,42,78
20200203,-0.4,3.1,270,43.6,27,44,30
20200204,-1.6,2.8,320,50.3,33,36,30
20200205,-8.3,3.3,320,37.3,24,23,28
20200206,-6.4,1.9,290,36.4,35,22,45
20200207,-1.7,2,290,45.1,87,57,42
20200208,-0.1,3,320,48.1,91,71,47
20200209,-0.5,2,270,51.1,100,53,41
20200210,4,1.7,290,49.4,105,98,53
20200211,6.8,1.6,50,37,80,57,64
20200212,7.4,2.2,70,73.4,57,27,57
20200213,6.5,1.7,290,84.8,60,29,78
20200214,8.1,1.2,290,70.3,62,40,87
20200215,9.8,2.7,70,63,8,30,70
20200216,-1.4,4,270,81.1,9,38,42
20200217,-5.9,3.4,320,64.3,13,24,30
20200218,-4.1,2.3,290,44,44,44,28
20200219,1,1.5,50,56.8,65,55,40
20200220,4.6,1.7,50,62.6,72,30,68
20200221,6.7,2.2,200,66.3,88,41,69
20200222,4,4,270,62,18,60,70
20200223,2.5,2,270,48.6,63,69,26
20200224,7,1.6,50,51.8,80,78,41
20200225,6.7,4.2,70,73.5,46,43,25
